Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Heat input / kJ mm^{-1},Interpass temperature / °C,Type of weld,Post weld heat treatment temperature / °C,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature / °C,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Weld ID,Nitrogen residual concentration,Hardness scale,Electrode Positive,Electrode Negative,Group
0.11,0.18,0.7,,,0.13,2.28,0.27,,,,,,,62.0,,,200.0,,,,535.0,63.0,0.0,1.8,225,TSA,690.0,24.0,606.0,707.0,22.0,63.0,,,,,Natsume-1990-hl,,,0,0,Natsume
0.1,0.17,0.67,,,0.14,2.31,0.29,,,,,,,240.0,,,240.0,,,,535.0,63.0,0.0,1.8,225,TSA,690.0,24.0,596.0,703.0,20.0,62.0,,,,,Natsume-1990-hh,,,0,0,Natsume
0.11,0.17,0.65,,,0.02,2.28,0.27,,,,,,,68.0,,,68.0,,,,535.0,63.0,0.0,1.8,225,TSA,690.0,24.0,597.0,700.0,22.0,58.0,,,,,Natsume-1990-ll,,,0,0,Natsume
0.1,0.16,0.61,,,0.02,2.27,0.27,,,,,,,260.0,,,260.0,,,,535.0,63.0,0.0,1.8,225,TSA,690.0,24.0,608.0,702.0,21.0,60.0,,,,,Natsume-1990-lh,,,0,0,Natsume
